   x,    x,    x,      0,      0
   8,   -1,  -52,   -405,  -4076
   0,   -2,   25,   3783,  -1570
   7,    4,   56,   2596,   3168
   3,   -3,  -10,  -2273,   3407
   2,    4,  -66,  -3919,  -1192
   6,   -1,  -22,     -3,  -4096
   0,    3,   50,   3919,  -1192
   6,    3,   44,   2273,   3407
  -1,    1,  -33,  -2601,   3164
   5,    7,  -62,  -3785,  -1565
   3,   -1,    7,    398,  -4077
   0,    6,   71,   4017,   -802
   5,    2,   12,   1928,   3614
  -2,    3,  -57,  -2899,   2894
   5,    6,  -33,  -3611,  -1934
  -1,    0,   44,    802,  -4017
   1,    9,   55,   4076,   -405
   1,    0,  -26,   1565,   3785
  -3,    6,  -68,  -3168,   2596
   3,    3,   -1,  -3404,  -2278
  -5,    3,   60,   1192,  -3919
   1,    7,   19,   4096,     -3
  -3,    0,  -57,   1192,   3919
  -3,    8,  -43,  -3404,   2278
   0,    0,   37,  -3164,  -2601
  -6,    4,   52,   1565,  -3785
   1,    2,  -13,   4077,    398
  -7,    0,  -63,    802,   4017
  -2,    5,  -12,  -3614,   1928
  -4,   -3,   63,  -2894,  -2899
  -5,    4,   36,   1934,  -3611
  -1,   -2,  -51,   4017,    802
  -8,    1,  -47,    398,   4077
   0,    1,   23,  -3783,   1570
  -7,   -4,   61,  -2601,  -3164
  -3,    3,    4,   2273,  -3407
  -3,   -6,  -57,   3921,   1186
  -6,    1,  -23,     -3,   4096
   0,   -3,   54,  -3919,   1192
  -7,   -3,   47,  -2278,  -3404
   0,    0,  -36,   2596,  -3168
  -4,   -6,  -53,   3785,   1565
  -3,    1,   13,   -405,   4076
   0,   -7,   64,  -4017,    802
  -6,   -2,   14,  -1928,  -3614
   3,   -4,  -50,   2894,  -2899
  -4,   -5,  -39,   3611,   1934
   2,   -1,   50,   -802,   4017
  -1,   -8,   41,  -4076,    405
  -2,    0,  -31,  -1565,  -3785
   3,   -6,  -66,   3168,  -2596
  -3,   -3,    7,   3407,   2273
   6,   -3,   60,  -1192,   3919
  -1,   -5,   28,  -4096,     -3
   4,    0,  -51,  -1186,  -3921
   3,   -8,  -42,   3404,  -2278
   1,    1,   43,   3168,   2596
   6,   -4,   55,  -1570,   3783
  -1,   -3,  -20,  -4077,   -398
   6,    0,  -64,   -796,  -4018
   2,   -5,  -12,   3611,  -1934
   4,    3,   63,   2899,   2894
   5,   -4,   38,  -1934,   3611
   1,    2,  -52,  -4018,   -796
   8,   -1,  -60,   -405,  -4076
   0,   -1,   24,   3783,  -1570
   7,    4,   57,   2596,   3168
   3,   -3,   -1,  -2278,   3404
   3,    6,  -66,  -3921,  -1186
   7,   -1,  -20,     -3,  -4096
   0,    3,   56,   3919,  -1192
   7,    3,   53,   2273,   3407
   0,    0,  -39,  -2596,   3168
   5,    7,  -56,  -3783,  -1570
   2,   -1,   12,    405,  -4076
   0,    7,   55,   4018,   -796
   6,    2,   16,   1934,   3611
  -3,    4,  -55,  -2894,   2899
   4,    5,  -35,  -3611,  -1934
  -1,    1,   46,    796,  -4018
   1,    7,   56,   4076,   -405
   2,    0,  -21,   1565,   3785
  -3,    6,  -63,  -3164,   2601
   3,    3,    0,  -3404,  -2278
  -5,    3,   61,   1192,  -3919
   1,    7,   25,   4096,     -3
  -3,    0,  -57,   1186,   3921
  -3,    7,  -47,  -3407,   2273
   0,    0,   34,  -3164,  -2601
  -6,    4,   64,   1570,  -3783
   1,    3,   -9,   4077,    398
  -7,    0,  -68,    796,   4018
  -2,    6,  -15,  -3614,   1928
  -4,   -2,   67,  -2894,  -2899
  -6,    5,   35,   1934,  -3611
   0,   -1,  -40,   4018,    796
  -8,    1,  -49,    398,   4077
   0,    2,   21,  -3785,   1565
  -7,   -4,   60,  -2596,  -3168
  -3,    3,   -8,   2273,  -3407
  -2,   -4,  -68,   3919,   1192
  -6,    1,  -24,     -3,   4096
   0,   -3,   55,  -3919,   1192
  -7,   -3,   48,  -2273,  -3407
   1,   -1,  -23,   2596,  -3168
  -5,   -7,  -63,   3785,   1565
  -3,    1,   12,   -405,   4076
   0,   -7,   68,  -4018,    796
  -6,   -2,   15,  -1934,  -3611
   2,   -2,  -61,   2894,  -2899
  -5,   -6,  -34,   3614,   1928
   1,   -1,   42,   -796,   4018
  -1,   -8,   50,  -4076,    405
  -2,    0,  -22,  -1565,  -3785
   4,   -7,  -64,   3164,  -2601
  -3,   -3,   -1,   3407,   2273
   5,   -2,   66,  -1186,   3921
  -1,   -6,   32,  -4096,     -3
   3,    0,  -56,  -1192,  -3919
   3,   -7,  -51,   3404,  -2278
   0,    0,   34,   3164,   2601
   7,   -5,   55,  -1565,   3785
  -1,   -4,   -9,  -4077,   -398
   7,    0,  -62,   -802,  -4017
   2,   -6,  -19,   3611,  -1934
   4,    2,   61,   2899,   2894
   5,   -4,   32,  -1934,   3611
   0,    1,  -37,  -4018,   -796
   8,   -1,  -55,   -405,  -4076
   0,   -2,   20,   3783,  -1570
   7,    4,   62,   2596,   3168
   3,   -3,   -6,  -2273,   3407
   2,    4,  -57,  -3921,  -1186
   7,   -1,  -21,      3,  -4096
   0,    2,   48,   3921,  -1186
   7,    3,   43,   2273,   3407
   0,    1,  -41,  -2596,   3168
   4,    6,  -60,  -3783,  -1570
   3,   -1,   12,    398,  -4077
   0,    6,   70,   4018,   -796
   5,    2,   11,   1934,   3611
  -3,    4,  -62,  -2894,   2899
   5,    6,  -37,  -3611,  -1934
  -1,    1,   43,    796,  -4018
   1,    9,   52,   4076,   -405
   1,    0,  -22,   1570,   3783
  -4,    7,  -67,  -3164,   2601
   3,    3,    2,  -3407,  -2273
  -5,    3,   64,   1192,  -3919
   1,    6,   26,   4096,     -3
  -3,    0,  -44,   1186,   3921
  -3,    8,  -49,  -3407,   2273
   0,    0,   41,  -3168,  -2596
  -7,    4,   61,   1565,  -3785
   1,    3,  -15,   4077,    398
  -6,    0,  -59,    802,   4017
  -2,    6,  -15,  -3614,   1928
  -4,   -3,   55,  -2894,  -2899
  -6,    5,   32,   1934,  -3611
  -1,   -2,  -47,   4018,    796
  -7,    1,  -51,    398,   4077
   0,    2,   18,  -3783,   1570
  -6,   -3,   60,  -2596,  -3168
  -3,    3,   -1,   2278,  -3404
  -3,   -5,  -64,   3921,   1186
  -6,    1,  -28,     -3,   4096
   0,   -2,   51,  -3919,   1192
  -7,   -3,   50,  -2273,  -3407
   0,    0,  -42,   2601,  -3164
  -4,   -7,  -49,   3783,   1570
  -3,    1,   13,   -398,   4077
   0,   -6,   57,  -4018,    796
  -6,   -2,    8,  -1934,  -3611
   3,   -4,  -58,   2899,  -2894
  -4,   -5,  -34,   3614,   1928
   2,   -1,   54,   -802,   4017
  -1,   -7,   58,  -4076,    405
  -1,    0,  -23,  -1565,  -3785
   3,   -6,  -58,   3168,  -2596
  -3,   -3,   -1,   3407,   2273
   6,   -3,   66,  -1192,   3919
  -1,   -7,   30,  -4096,     -3
   3,    0,  -46,  -1192,  -3919
   3,   -7,  -41,   3404,  -2278
   0,    0,   36,   3168,   2596
   7,   -5,   57,  -1565,   3785
  -1,   -4,  -13,  -4077,   -398
   6,    0,  -66,   -796,  -4018
   1,   -5,  -11,   3614,  -1928
   4,    3,   66,   2894,   2899
   6,   -5,   30,  -1934,   3611
   1,    2,  -47,  -4017,   -802
   8,   -1,  -62,   -398,  -4077
   0,   -1,   29,   3783,  -1570
   7,    4,   59,   2596,   3168
   3,   -3,   -9,  -2273,   3407
   3,    5,  -60,  -3921,  -1186
   8,   -2,  -18,      3,  -4096
   0,    4,   54,   3921,  -1186
   7,    3,   46,   2273,   3407
  -1,    1,  -35,  -2601,   3164
   4,    6,  -59,  -3785,  -1565
   2,   -1,   10,    405,  -4076
   0,    7,   63,   4017,   -802
   6,    2,    8,   1928,   3614
  -2,    4,  -62,  -2894,   2899
   5,    6,  -29,  -3614,  -1928
  -1,    0,   39,    802,  -4017
   1,    8,   47,   4077,   -398
   1,    0,  -33,   1570,   3783
  -4,    7,  -57,  -3164,   2601
   3,    3,   -3,  -3407,  -2273
  -4,    2,   63,   1192,  -3919
   1,    6,   25,   4096,     -3
  -4,    0,  -55,   1192,   3919
  -3,    7,  -52,  -3404,   2278
   0,    0,   32,  -3168,  -2596
  -7,    4,   56,   1565,  -3785
   1,    3,   -9,   4077,    398
  -7,    0,  -62,    796,   4018
  -2,    6,  -16,  -3614,   1928
  -3,   -2,   52,  -2894,  -2899
  -5,    4,   42,   1934,  -3611
   0,   -1,  -51,   4017,    802
  -8,    1,  -48,    405,   4076
   0,    2,   22,  -3783,   1570
  -6,   -3,   61,  -2596,  -3168
  -4,    4,   -3,   2278,  -3404
  -3,   -6,  -64,   3919,   1192
  -6,    1,  -24,     -3,   4096
   0,   -3,   55,  -3921,   1186
  -7,   -3,   54,  -2278,  -3404
   0,    0,  -34,   2596,  -3168
  -4,   -7,  -60,   3785,   1565
  -3,    1,   14,   -405,   4076
   0,   -7,   65,  -4017,    802
  -6,   -2,   18,  -1934,  -3611
   2,   -4,  -57,   2899,  -2894
  -5,   -6,  -40,   3611,   1934
   2,   -1,   46,   -802,   4017
  -1,   -8,   57,  -4077,    398
  -2,    0,  -27,  -1565,  -3785
   3,   -6,  -66,   3164,  -2601
  -4,   -4,   -2,   3404,   2278
   5,   -3,   62,  -1192,   3919
  -1,   -7,   30,  -4096,     -3
   3,    0,  -49,  -1192,  -3919
   3,   -8,  -46,   3407,  -2273
   0,    0,   43,   3164,   2601
   6,   -4,   52,  -1565,   3785
  -1,   -4,   -6,  -4077,   -398
   6,    0,  -60,   -796,  -4018
   2,   -6,   -8,   3611,  -1934
   4,    3,   50,   2899,   2894
   5,   -4,   31,  -1928,   3614
   0,    1,  -48,  -4017,   -802
   7,   -1,  -52,   -405,  -4076
   0,   -1,   30,   3783,  -1570
   6,    3,   64,   2596,   3168
   3,   -3,  -10,  -2278,   3404
   3,    5,  -72,  -3919,  -1192
   6,   -1,  -27,     -3,  -4096
   0,    4,   55,   3919,  -1192
   7,    3,   42,   2278,   3404
  -1,    1,  -38,  -2601,   3164
   5,    7,  -59,  -3783,  -1570
   3,   -1,   11,    405,  -4076
   0,    7,   70,   4018,   -796
   5,    2,    6,   1934,   3611
  -3,    4,  -58,  -2894,   2899
   5,    6,  -31,  -3611,  -1934
  -1,    1,   42,    796,  -4018
   1,    9,   49,   4076,   -405
   1,    0,  -20,   1565,   3785
  -3,    6,  -62,  -3168,   2596
   3,    3,    8,  -3407,  -2273
  -5,    2,   63,   1186,  -3921
   1,    6,   14,   4096,      3
  -2,    0,  -54,   1192,   3919
  -3,    7,  -42,  -3407,   2273
  -1,   -1,   33,  -3164,  -2601
  -7,    4,   64,   1565,  -3785
   1,    2,   -5,   4077,    398
  -7,    0,  -64,    802,   4017
  -2,    5,  -21,  -3611,   1934
  -3,   -2,   54,  -2894,  -2899
  -6,    5,   33,   1934,  -3611
   0,   -1,  -51,   4018,    796
  -8,    1,  -57,    398,   4077
  -1,    3,   34,  -3783,   1570
  -6,   -3,   58,  -2601,  -3164
  -3,    3,    3,   2273,  -3407
  -3,   -6,  -64,   3921,   1186
  -7,    1,  -17,      3,   4096
   0,   -4,   56,  -3921,   1186
  -7,   -3,   48,  -2273,  -3407
   0,    0,  -33,   2596,  -3168
  -4,   -7,  -63,   3785,   1565
  -2,    1,   14,   -398,   4077
   0,   -7,   68,  -4017,    802
  -6,   -2,   14,  -1934,  -3611
   2,   -3,  -60,   2899,  -2894
  -5,   -6,  -33,   3611,   1934
   2,   -1,   41,   -796,   4018
  -1,   -8,   46,  -4077,    398
  -2,    0,  -19,  -1565,  -3785
   4,   -7,  -67,   3164,  -2601
  -3,   -3,   -2,   3404,   2278
   5,   -2,   65,  -1192,   3919
  -1,   -6,   23,  -4096,     -3
   2,    0,  -46,  -1186,  -3921
   3,   -8,  -51,   3404,  -2278
   0,    0,   32,   3164,   2601
   7,   -5,   53,  -1570,   3783
  -1,   -3,   -9,  -4076,   -405
   6,    0,  -62,   -796,  -4018
   2,   -6,  -14,   3611,  -1934
   3,    2,   73,   2899,   2894
   5,   -4,   36,  -1934,   3611
   0,    1,  -48,  -4018,   -796
   8,   -1,  -51,   -405,  -4076
   0,   -2,   25,   3785,  -1565
   8,    4,   64,   2596,   3168
   3,   -3,    5,  -2273,   3407
   3,    5,  -61,  -3919,  -1192
   6,   -1,  -22,      3,  -4096
   0,    3,   57,   3919,  -1192
   7,    3,   39,   2278,   3404
   0,    0,  -42,  -2596,   3168
   4,    6,  -65,  -3785,  -1565
   3,   -1,   10,    398,  -4077
   0,    7,   64,   4017,   -802
   5,    1,   19,   1928,   3614
  -3,    4,  -63,  -2899,   2894
   5,    6,  -32,  -3611,  -1934
  -1,    0,   43,    796,  -4018
   1,    8,   47,   4076,   -405
   2,    0,  -24,   1565,   3785
  -4,    7,  -59,  -3168,   2596
   3,    3,    0,  -3404,  -2278
  -5,    3,   60,   1186,  -3921
   1,    6,   25,   4096,      3
  -3,    0,  -50,   1192,   3919
  -3,    7,  -49,  -3404,   2278
   0,    0,   38,  -3164,  -2601
  -6,    4,   64,   1570,  -3783
   1,    3,   -7,   4077,    398
  -6,    0,  -64,    802,   4017
  -2,    6,  -15,  -3614,   1928
  -4,   -3,   55,  -2899,  -2894
  -6,    5,   32,   1934,  -3611
   0,   -1,  -39,   4018,    796
  -8,    1,  -54,    405,   4076
   0,    2,   30,  -3785,   1565
  -6,   -3,   62,  -2596,  -3168
  -3,    3,   -4,   2273,  -3407
  -2,   -4,  -55,   3919,   1192
  -7,    1,  -19,      3,   4096
   0,   -4,   52,  -3919,   1192
  -7,   -3,   43,  -2278,  -3404
   0,    0,  -42,   2596,  -3168
  -4,   -6,  -52,   3783,   1570
  -2,    1,   11,   -398,   4077
   0,   -6,   61,  -4017,    802
  -5,   -2,   18,  -1934,  -3611
   3,   -4,  -60,   2899,  -2894
  -4,   -5,  -41,   3614,   1928
   1,   -1,   42,   -796,   4018
  -1,   -8,   47,  -4077,    398
  -2,    0,  -20,  -1570,  -3783
   4,   -7,  -71,   3164,  -2601
  -4,   -4,    2,   3404,   2278
   5,   -2,   65,  -1186,   3921
  -1,   -6,   21,  -4096,     -3
   2,    0,  -48,  -1192,  -3919
   3,   -8,  -51,   3404,  -2278
   0,    0,   47,   3168,   2596
   7,   -5,   61,  -1565,   3785
  -1,   -3,  -15,  -4076,   -405
   6,    0,  -70,   -796,  -4018
   2,   -6,   -5,   3611,  -1934
   5,    3,   64,   2899,   2894
   6,   -5,   35,  -1934,   3611
   1,    2,  -41,  -4017,   -802
   9,   -1,  -46,   -405,  -4076
   0,   -1,   20,   3783,  -1570
   7,    4,   65,   2596,   3168
   3,   -3,   11,  -2278,   3404
   2,    5,  -62,  -3921,  -1186
   6,   -1,  -23,     -3,  -4096
   0,    2,   57,   3919,  -1192
   8,    3,   49,   2273,   3407
   1,   -1,  -36,  -2601,   3164
   4,    6,  -67,  -3783,  -1570
   3,   -1,   10,    398,  -4077
   0,    7,   63,   4017,   -802
   6,    2,   11,   1934,   3611
  -2,    4,  -58,  -2894,   2899
   5,    6,  -34,  -3611,  -1934
  -1,    0,   42,    796,  -4018
   1,    8,   50,   4077,   -398
   1,    0,  -19,   1570,   3783
  -3,    6,  -61,  -3168,   2596
   3,    3,   -4,  -3404,  -2278
  -5,    2,   60,   1192,  -3919
   1,    6,   26,   4096,     -3
  -2,    0,  -60,   1192,   3919
  -3,    7,  -50,  -3404,   2278
   0,    0,   38,  -3164,  -2601
  -6,    4,   64,   1565,  -3785
   1,    3,  -17,   4077,    398
  -8,    0,  -64,    802,   4017
  -2,    6,  -15,  -3614,   1928
  -4,   -3,   58,  -2899,  -2894
  -6,    5,   32,   1934,  -3611
  -1,   -2,  -43,   4018,    796
  -8,    1,  -55,    398,   4077
   0,    2,   27,  -3785,   1565
  -6,   -3,   61,  -2596,  -3168
  -3,    3,    1,   2278,  -3404
  -3,   -5,  -69,   3921,   1186
  -7,    1,  -23,      3,   4096
   0,   -3,   53,  -3919,   1192
  -7,   -3,   50,  -2273,  -3407
   0,    0,  -33,   2601,  -3164
  -5,   -7,  -58,   3783,   1570
  -3,    1,    9,   -398,   4077
   0,   -7,   58,  -4018,    796
  -6,   -2,   21,  -1928,  -3614
   2,   -3,  -56,   2894,  -2899
  -5,   -6,  -34,   3611,   1934
   1,    0,   48,   -796,   4018
  -1,   -7,   51,  -4077,    398
  -3,   -1,  -24,  -1565,  -3785
   3,   -6,  -54,   3164,  -2601
  -3,   -3,   -2,   3404,   2278
   5,   -3,   59,  -1186,   3921
  -1,   -6,   21,  -4096,      3
   3,    0,  -47,  -1186,  -3921
   3,   -6,  -47,   3407,  -2273
   0,    0,   32,   3168,   2596
   6,   -4,   64,  -1565,   3785
  -1,   -3,  -10,  -4076,   -405
   6,    0,  -52,   -802,  -4017
   2,   -6,  -11,   3614,  -1928
   3,    2,   57,   2899,   2894
   6,   -5,   42,  -1928,   3614
   0,    1,  -49,  -4017,   -802
   6,   -1,  -51,   -405,  -4076
   0,   -1,   29,   3785,  -1565
   6,    3,   64,   2596,   3168
   4,   -4,    6,  -2273,   3407
   3,    5,  -61,  -3921,  -1186
   6,   -1,  -30,     -3,  -4096
   0,    4,   56,   3919,  -1192
   7,    3,   46,   2273,   3407
   0,   -1,  -35,  -2601,   3164
   4,    6,  -54,  -3783,  -1570
   4,   -1,   11,    398,  -4077
   0,    7,   73,   4017,   -802
   6,    2,    7,   1928,   3614
  -2,    4,  -69,  -2899,   2894
   4,    5,  -43,  -3614,  -1928
  -1,    1,   39,    796,  -4018
   1,    9,   57,   4077,   -398
   1,    0,  -21,   1570,   3783
  -4,    8,  -55,  -3168,   2596
   4,    4,    0,  -3407,  -2273
  -4,    2,   69,   1186,  -3921
   1,    7,   28,   4096,     -3
  -3,    0,  -60,   1186,   3921
  -3,    6,  -36,  -3407,   2273
   0,    0,   32,  -3168,  -2596
  -7,    5,   61,   1565,  -3785
   1,    3,  -12,   4076,    405
  -8,    0,  -71,    802,   4017
  -1,    4,  -14,  -3611,   1934
  -3,   -2,   64,  -2899,  -2894
  -6,    5,   35,   1928,  -3614
  -1,   -1,  -48,   4017,    802
  -9,    1,  -57,    405,   4076
   0,    2,   27,  -3785,   1565
  -7,   -4,   68,  -2596,  -3168
  -3,    3,   -3,   2278,  -3404
  -3,   -5,  -65,   3921,   1186
  -7,    1,  -25,     -3,   4096
   0,   -3,   56,  -3919,   1192
  -8,   -3,   47,  -2278,  -3404
   0,    0,  -29,   2601,  -3164
  -5,   -7,  -64,   3785,   1565
  -3,    1,   15,   -398,   4077
   0,   -7,   68,  -4018,    796
  -6,   -2,    9,  -1928,  -3614
   2,   -3,  -62,   2894,  -2899
  -5,   -6,  -36,   3614,   1928
   2,   -1,   47,   -802,   4017
  -1,   -8,   47,  -4077,    398
  -1,    0,  -25,  -1565,  -3785
   4,   -7,  -62,   3168,  -2596
  -3,   -3,    3,   3404,   2278
   5,   -3,   57,  -1186,   3921
  -1,   -6,   23,  -4096,      3
   3,    0,  -56,  -1186,  -3921
   3,   -7,  -43,   3407,  -2273
   0,    0,   38,   3168,   2596
   6,   -4,   57,  -1565,   3785
  -1,   -3,  -16,  -4076,   -405
   7,    0,  -67,   -802,  -4017
   2,   -5,  -10,   3611,  -1934
   4,    3,   63,   2894,   2899
   6,   -5,   34,  -1928,   3614
   1,    2,  -44,  -4018,   -796
   8,   -1,  -51,   -398,  -4077
   0,   -1,   18,   3783,  -1570
   7,    4,   65,   2596,   3168
   3,   -3,    7,  -2273,   3407
   3,    5,  -57,  -3921,  -1186
   6,   -1,  -29,      3,  -4096
   0,    2,   55,   3919,  -1192
   8,    3,   43,   2273,   3407
   1,   -1,  -28,  -2601,   3164
   4,    6,  -60,  -3783,  -1570
   3,   -1,   13,    398,  -4077
   0,    7,   56,   4018,   -796
   5,    2,    8,   1928,   3614
  -2,    3,  -60,  -2899,   2894
   5,    6,  -40,  -3614,  -1928
  -2,    1,   51,    802,  -4017
   1,    7,   65,   4076,   -405
   1,    0,  -20,   1565,   3785
  -4,    7,  -48,  -3168,   2596
   4,    4,    6,  -3407,  -2273
  -6,    3,   65,   1186,  -3921
   2,    8,   11,   4096,     -3
  -2,    0,  -49,   1192,   3919
  -2,    6,  -40,  -3407,   2273
  -1,    0,   35,  -3168,  -2596
  -7,    5,   58,   1570,  -3783
   0,    1,  -12,   4077,    398
  -6,    0,  -65,    796,   4018
  -1,    5,  -13,  -3611,   1934
  -4,   -2,   63,  -2899,  -2894
  -6,    5,   32,   1928,  -3614
  -1,   -1,  -47,   4017,    802
  -8,    1,  -57,    405,   4076
   0,    2,   21,  -3783,   1570
  -7,   -4,   63,  -2596,  -3168
  -3,    3,   -4,   2273,  -3407
  -3,   -5,  -65,   3919,   1192
  -7,    1,  -24,      3,   4096
   0,   -3,   59,  -3919,   1192
  -7,   -3,   40,  -2273,  -3407
   0,    0,  -28,   2601,  -3164
  -5,   -7,  -58,   3783,   1570
  -3,    1,    8,   -398,   4077
   0,   -7,   73,  -4018,    796
  -5,   -1,    3,  -1934,  -3611
   2,   -3,  -61,   2894,  -2899
  -5,   -6,  -45,   3614,   1928
   1,    0,   37,   -802,   4017
  -1,   -9,   48,  -4077,    398
   0,    0,  -23,  -1565,  -3785
   4,   -7,  -60,   3168,  -2596
  -4,   -4,   -1,   3407,   2273
   4,   -2,   59,  -1192,   3919
  -1,   -6,   22,  -4096,     -3
   3,    0,  -57,  -1186,  -3921
   3,   -7,  -45,   3407,  -2273
   0,    0,   34,   3168,   2596
   6,   -4,   59,  -1565,   3785
  -1,   -3,  -15,  -4076,   -405
   7,    0,  -65,   -802,  -4017
   2,   -5,   -7,   3614,  -1928
   4,    2,   68,   2899,   2894
   6,   -5,   37,  -1928,   3614
   1,    2,  -54,  -4017,   -802
   8,   -1,  -58,   -398,  -4077
   0,   -1,   28,   3785,  -1565
   8,    4,   66,   2601,   3164
   3,   -3,    1,  -2273,   3407
   3,    6,  -61,  -3919,  -1192
   7,   -1,  -23,      3,  -4096
   0,    3,   42,   3921,  -1186
   8,    3,   46,   2278,   3404
   0,    0,  -29,  -2596,   3168
   4,    6,  -55,  -3783,  -1570
   3,   -1,   15,    405,  -4076
   0,    5,   66,   4018,   -796
   6,    2,   14,   1934,   3611
  -2,    3,  -67,  -2894,   2899
   4,    5,  -34,  -3611,  -1934
  -2,    1,   45,    802,  -4017
   1,    8,   53,   4077,   -398
   2,    0,  -22,   1570,   3783
  -4,    7,  -65,  -3168,   2596
   3,    3,   -6,  -3404,  -2278
  -5,    3,   64,   1192,  -3919
   1,    6,   24,   4096,      3
  -3,    0,  -55,   1192,   3919
  -3,    8,  -46,  -3407,   2273
   1,    0,   36,  -3164,  -2601
  -7,    4,   57,   1570,  -3783
   1,    3,  -11,   4077,    398
  -7,    0,  -65,    802,   4017
  -2,    6,  -11,  -3614,   1928
  -4,   -2,   57,  -2899,  -2894
  -6,    5,   32,   1934,  -3611
  -1,   -1,  -46,   4017,    802
  -8,    1,  -49,    405,   4076
   0,    1,   20,  -3785,   1565
  -6,   -3,   59,  -2596,  -3168
  -3,    3,   13,   2278,  -3404
  -3,   -5,  -66,   3921,   1186
  -6,    1,  -25,      3,   4096
   0,   -2,   56,  -3921,   1186
  -7,   -3,   51,  -2273,  -3407
  -1,    1,  -40,   2596,  -3168
  -5,   -7,  -62,   3785,   1565
  -3,    1,   22,   -405,   4076
   0,   -7,   59,  -4018,    796
  -6,   -2,   26,  -1934,  -3611
   3,   -4,  -57,   2899,  -2894
  -5,   -6,  -35,   3614,   1928
   3,   -1,   51,   -796,   4018
  -1,   -7,   55,  -4076,    405
  -3,   -1,  -31,  -1570,  -3783
   3,   -6,  -65,   3164,  -2601
  -3,   -3,    7,   3404,   2278
   6,   -3,   68,  -1186,   3921
  -1,   -7,   27,  -4096,     -3
